exchange,market_id,event_id,event_title,team,opponent,yes_price,volume,game_date,close_time,url
kalshi,KXNCAAFGAME-26SEP12OKLAMICH-OKLA,KXNCAAFGAME-26SEP12OKLAMICH,Oklahoma vs Michigan,oklahoma,michigan,0.67,429690.82,2026-09-12,2026-09-14T16:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12oklamich
kalshi,KXNCAAFGAME-26SEP12OREOKST-OKST,KXNCAAFGAME-26SEP12OREOKST,Oregon vs Oklahoma St.,oklahoma state,oregon,0.07,62571.53,2026-09-12,2026-09-14T16:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12oreokst
kalshi,KXNCAAFGAME-26SEP12OREOKST-ORE,KXNCAAFGAME-26SEP12OREOKST,Oregon vs Oklahoma St.,oregon,oklahoma state,0.94,57275.22,2026-09-12,2026-09-14T16:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12oreokst
kalshi,KXNCAAFGAME-26SEP12PSUTEM-TEM,KXNCAAFGAME-26SEP12PSUTEM,Penn St. vs Temple,temple,penn state,0.05,15048.84,2026-09-12,2026-09-14T16:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12psutem
kalshi,KXNCAAFGAME-26SEP12PSUTEM-PSU,KXNCAAFGAME-26SEP12PSUTEM,Penn St. vs Temple,penn state,temple,0.95,35950.49,2026-09-12,2026-09-14T16:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12psutem
kalshi,KXNCAAFGAME-26SEP12USFARMY-ARMY,KXNCAAFGAME-26SEP12USFARMY,South Florida vs Army,army,usf,0.62,6725.52,2026-09-12,2026-09-14T16:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12usfarmy
kalshi,KXNCAAFGAME-26SEP12USFARMY-USF,KXNCAAFGAME-26SEP12USFARMY,South Florida vs Army,usf,army,0.4,7344.64,2026-09-12,2026-09-14T16:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12usfarmy
kalshi,KXNCAAFGAME-26SEP12WAKEPUR-PUR,KXNCAAFGAME-26SEP12WAKEPUR,Wake Forest vs Purdue,purdue,wake forest,0.42,11866.37,2026-09-12,2026-09-14T16:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12wakepur
kalshi,KXNCAAFGAME-26SEP12WAKEPUR-WAKE,KXNCAAFGAME-26SEP12WAKEPUR,Wake Forest vs Purdue,wake forest,purdue,0.59,13163.21,2026-09-12,2026-09-14T16:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12wakepur
kalshi,KXNCAAFGAME-26SEP12WOFKENT-KENT,KXNCAAFGAME-26SEP12WOFKENT,Wofford vs Kent St.,kent state,wofford,0.83,756.5,2026-09-12,2026-09-14T16:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12wofkent
kalshi,KXNCAAFGAME-26SEP12WOFKENT-WOF,KXNCAAFGAME-26SEP12WOFKENT,Wofford vs Kent St.,wofford,kent state,0.19,10974.13,2026-09-12,2026-09-14T16:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12wofkent
kalshi,KXNCAAFGAME-26SEP12WSUKSU-KSU,KXNCAAFGAME-26SEP12WSUKSU,Washington St. vs Kansas St.,kansas state,washington state,0.89,5894.12,2026-09-12,2026-09-14T16:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12wsuksu
kalshi,KXNCAAFGAME-26SEP12WSUKSU-WSU,KXNCAAFGAME-26SEP12WSUKSU,Washington St. vs Kansas St.,washington state,kansas state,0.12,19920.78,2026-09-12,2026-09-14T16:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12wsuksu
kalshi,KXNCAAFGAME-26SEP12MRSTLAF-LAF,KXNCAAFGAME-26SEP12MRSTLAF,Marist vs Lafayette,lafayette,marist,0.8,825.11,2026-09-12,2026-09-14T16:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12mrstlaf
kalshi,KXNCAAFGAME-26SEP12MRSTLAF-MRST,KXNCAAFGAME-26SEP12MRSTLAF,Marist vs Lafayette,marist,lafayette,0.22,298.75,2026-09-12,2026-09-14T16:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12mrstlaf
kalshi,KXNCAAFGAME-26SEP12WKUUGA-UGA,KXNCAAFGAME-26SEP12WKUUGA,Western Kentucky vs Georgia,georgia,western kentucky,1.0,29216.39,2026-09-12,2026-09-14T16:45:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12wkuuga
kalshi,KXNCAAFGAME-26SEP12WKUUGA-WKU,KXNCAAFGAME-26SEP12WKUUGA,Western Kentucky vs Georgia,western kentucky,georgia,0.01,94886.62,2026-09-12,2026-09-14T16:45:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12wkuuga
kalshi,KXNCAAFGAME-26SEP12COLGCMU-CMU,KXNCAAFGAME-26SEP12COLGCMU,Colgate vs Central Michigan,central michigan,colgate,0.94,6749.58,2026-09-12,2026-09-14T17:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12colgcmu
kalshi,KXNCAAFGAME-26SEP12COLGCMU-COLG,KXNCAAFGAME-26SEP12COLGCMU,Colgate vs Central Michigan,colgate,central michigan,0.07,35774.53,2026-09-12,2026-09-14T17:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12colgcmu
kalshi,KXNCAAFGAME-26SEP12CPSJSU-SJSU,KXNCAAFGAME-26SEP12CPSJSU,Cal Poly vs San Jose St.,san jose state,cal poly,0.92,3379.12,2026-09-12,2026-09-14T17:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12cpsjsu
kalshi,KXNCAAFGAME-26SEP12CPSJSU-CP,KXNCAAFGAME-26SEP12CPSJSU,Cal Poly vs San Jose St.,cal poly,san jose state,0.09,9202.7,2026-09-12,2026-09-14T17:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12cpsjsu
kalshi,KXNCAAFGAME-26SEP12HCMOH-MOH,KXNCAAFGAME-26SEP12HCMOH,Holy Cross vs Miami (OH),miami oh,holy cross,0.98,5260.41,2026-09-12,2026-09-14T17:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12hcmoh
kalshi,KXNCAAFGAME-26SEP12HCMOH-HC,KXNCAAFGAME-26SEP12HCMOH,Holy Cross vs Miami (OH),holy cross,miami oh,0.04,5738.22,2026-09-12,2026-09-14T17:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12hcmoh
kalshi,KXNCAAFGAME-26SEP12UTMWVU-WVU,KXNCAAFGAME-26SEP12UTMWVU,Tennessee-Martin vs West Virginia,west virginia,tennessee martin,1.0,35390.49,2026-09-12,2026-09-14T17:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12utmwvu
kalshi,KXNCAAFGAME-26SEP12UTMWVU-UTM,KXNCAAFGAME-26SEP12UTMWVU,Tennessee-Martin vs West Virginia,tennessee martin,west virginia,0.01,40690.41,2026-09-12,2026-09-14T17:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12utmwvu
kalshi,KXNCAAFGAME-26SEP12BUCKVMI-VMI,KXNCAAFGAME-26SEP12BUCKVMI,Bucknell vs VMI,vmi,bucknell,0.26,1095.13,2026-09-12,2026-09-14T17:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12buckvmi
kalshi,KXNCAAFGAME-26SEP12BUCKVMI-BUCK,KXNCAAFGAME-26SEP12BUCKVMI,Bucknell vs VMI,bucknell,vmi,0.74,1479.8,2026-09-12,2026-09-14T17:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12buckvmi
kalshi,KXNCAAFGAME-26SEP12DRKEUNI-UNI,KXNCAAFGAME-26SEP12DRKEUNI,Drake vs Northern Iowa,northern iowa,drake,0.82,889.03,2026-09-12,2026-09-14T18:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12drkeuni
kalshi,KXNCAAFGAME-26SEP12DRKEUNI-DRKE,KXNCAAFGAME-26SEP12DRKEUNI,Drake vs Northern Iowa,drake,northern iowa,0.19,1035.76,2026-09-12,2026-09-14T18:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12drkeuni
kalshi,KXNCAAFGAME-26SEP12DUQYSU-YSU,KXNCAAFGAME-26SEP12DUQYSU,Duquesne vs Youngstown St.,youngstown state,duquesne,0.92,1416.58,2026-09-12,2026-09-14T18:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12duqysu
kalshi,KXNCAAFGAME-26SEP12DUQYSU-DUQ,KXNCAAFGAME-26SEP12DUQYSU,Duquesne vs Youngstown St.,duquesne,youngstown state,0.1,824.07,2026-09-12,2026-09-14T18:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12duqysu
kalshi,KXNCAAFGAME-26SEP12EWUSDAK-SDAK,KXNCAAFGAME-26SEP12EWUSDAK,Eastern Washington vs South Dakota,south dakota,eastern washington,0.85,1825.54,2026-09-12,2026-09-14T18:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12ewusdak
kalshi,KXNCAAFGAME-26SEP12EWUSDAK-EWU,KXNCAAFGAME-26SEP12EWUSDAK,Eastern Washington vs South Dakota,eastern washington,south dakota,0.15,255.09,2026-09-12,2026-09-14T18:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12ewusdak
kalshi,KXNCAAFGAME-26SEP12STONBALL-BALL,KXNCAAFGAME-26SEP12STONBALL,Stony Brook vs Ball St.,ball state,stony brook,0.87,2040.08,2026-09-12,2026-09-14T18:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12stonball
kalshi,KXNCAAFGAME-26SEP12STONBALL-STON,KXNCAAFGAME-26SEP12STONBALL,Stony Brook vs Ball St.,stony brook,ball state,0.14,3082.56,2026-09-12,2026-09-14T18:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12stonball
kalshi,KXNCAAFGAME-26SEP12WMLEH-LEH,KXNCAAFGAME-26SEP12WMLEH,William & Mary vs Lehigh,lehigh,william and mary,0.8,1057.77,2026-09-12,2026-09-14T18:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12wmleh
kalshi,KXNCAAFGAME-26SEP12WMLEH-WM,KXNCAAFGAME-26SEP12WMLEH,William & Mary vs Lehigh,william and mary,lehigh,0.22,593.2,2026-09-12,2026-09-14T18:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12wmleh
kalshi,KXNCAAFGAME-26SEP12UTUMONT-MONT,KXNCAAFGAME-26SEP12UTUMONT,Utah Tech vs Montana,montana,utah tech,0.98,13869.99,2026-09-12,2026-09-14T19:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12utumont
kalshi,KXNCAAFGAME-26SEP12UTUMONT-UTU,KXNCAAFGAME-26SEP12UTUMONT,Utah Tech vs Montana,utah tech,montana,0.02,46444.7,2026-09-12,2026-09-14T19:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12utumont
kalshi,KXNCAAFGAME-26SEP12ALAUK-UK,KXNCAAFGAME-26SEP12ALAUK,Alabama vs Kentucky,kentucky,alabama,0.23,39831.81,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12alauk
kalshi,KXNCAAFGAME-26SEP12ALAUK-ALA,KXNCAAFGAME-26SEP12ALAUK,Alabama vs Kentucky,alabama,kentucky,0.79,71596.57,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12alauk
kalshi,KXNCAAFGAME-26SEP12ARIZBYU-BYU,KXNCAAFGAME-26SEP12ARIZBYU,Arizona vs BYU,byu,arizona,0.74,15143.0,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12arizbyu
kalshi,KXNCAAFGAME-26SEP12ARIZBYU-ARIZ,KXNCAAFGAME-26SEP12ARIZBYU,Arizona vs BYU,arizona,byu,0.27,7787.61,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12arizbyu
kalshi,KXNCAAFGAME-26SEP12CALSYR-SYR,KXNCAAFGAME-26SEP12CALSYR,California vs Syracuse,syracuse,california,0.62,28949.91,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12calsyr
kalshi,KXNCAAFGAME-26SEP12CALSYR-CAL,KXNCAAFGAME-26SEP12CALSYR,California vs Syracuse,california,syracuse,0.4,8975.17,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12calsyr
kalshi,KXNCAAFGAME-26SEP12CCSUTOL-TOL,KXNCAAFGAME-26SEP12CCSUTOL,Central Connecticut St. vs Toledo,toledo,central connecticut state,0.98,19413.05,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12ccsutol
kalshi,KXNCAAFGAME-26SEP12CCSUTOL-CCSU,KXNCAAFGAME-26SEP12CCSUTOL,Central Connecticut St. vs Toledo,central connecticut state,toledo,0.03,6538.72,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12ccsutol
kalshi,KXNCAAFGAME-26SEP12DUKEILL-ILL,KXNCAAFGAME-26SEP12DUKEILL,Duke vs Illinois,illinois,duke,0.68,2163.87,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12dukeill
kalshi,KXNCAAFGAME-26SEP12DUKEILL-DUKE,KXNCAAFGAME-26SEP12DUKEILL,Duke vs Illinois,duke,illinois,0.34,4127.31,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12dukeill
kalshi,KXNCAAFGAME-26SEP12EMUMSU-MSU,KXNCAAFGAME-26SEP12EMUMSU,Eastern Michigan vs Michigan St.,michigan state,eastern michigan,0.89,6581.52,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12emumsu
kalshi,KXNCAAFGAME-26SEP12EMUMSU-EMU,KXNCAAFGAME-26SEP12EMUMSU,Eastern Michigan vs Michigan St.,eastern michigan,michigan state,0.13,2285.59,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12emumsu
kalshi,KXNCAAFGAME-26SEP12MDCONN-CONN,KXNCAAFGAME-26SEP12MDCONN,Maryland vs UConn,uconn,maryland,0.19,5709.62,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12mdconn
kalshi,KXNCAAFGAME-26SEP12MDCONN-MD,KXNCAAFGAME-26SEP12MDCONN,Maryland vs UConn,maryland,uconn,0.82,5301.76,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12mdconn
kalshi,KXNCAAFGAME-26SEP12MSSTMINN-MINN,KXNCAAFGAME-26SEP12MSSTMINN,Mississippi St. vs Minnesota,minnesota,mississippi state,0.5,20390.74,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12msstminn
kalshi,KXNCAAFGAME-26SEP12MSSTMINN-MSST,KXNCAAFGAME-26SEP12MSSTMINN,Mississippi St. vs Minnesota,mississippi state,minnesota,0.51,56510.02,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12msstminn
kalshi,KXNCAAFGAME-26SEP12RICEND-ND,KXNCAAFGAME-26SEP12RICEND,Rice vs Notre Dame,notre dame,rice,1.0,26572.82,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12ricend
kalshi,KXNCAAFGAME-26SEP12RICEND-RICE,KXNCAAFGAME-26SEP12RICEND,Rice vs Notre Dame,rice,notre dame,0.01,144327.74,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12ricend
kalshi,KXNCAAFGAME-26SEP12RMUAKR-AKR,KXNCAAFGAME-26SEP12RMUAKR,Robert Morris vs Akron,akron,robert morris,0.97,7441.47,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12rmuakr
kalshi,KXNCAAFGAME-26SEP12RMUAKR-RMU,KXNCAAFGAME-26SEP12RMUAKR,Robert Morris vs Akron,robert morris,akron,0.04,15604.04,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12rmuakr
kalshi,KXNCAAFGAME-26SEP12SHUMASS-MASS,KXNCAAFGAME-26SEP12SHUMASS,Sacred Heart vs UMass,umass,sacred heart,0.94,4510.39,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12shumass
kalshi,KXNCAAFGAME-26SEP12SHUMASS-SHU,KXNCAAFGAME-26SEP12SHUMASS,Sacred Heart vs UMass,sacred heart,umass,0.06,14568.07,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12shumass
kalshi,KXNCAAFGAME-26SEP12UCFPITT-PITT,KXNCAAFGAME-26SEP12UCFPITT,UCF vs Pittsburgh,pittsburgh,ucf,0.72,3411.11,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12ucfpitt
kalshi,KXNCAAFGAME-26SEP12UCFPITT-UCF,KXNCAAFGAME-26SEP12UCFPITT,UCF vs Pittsburgh,ucf,pittsburgh,0.29,15007.71,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12ucfpitt
kalshi,KXNCAAFGAME-26SEP12ULMUAB-UAB,KXNCAAFGAME-26SEP12ULMUAB,Louisiana-Monroe vs UAB,uab,louisiana monroe,0.78,1823.31,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12ulmuab
kalshi,KXNCAAFGAME-26SEP12ULMUAB-ULM,KXNCAAFGAME-26SEP12ULMUAB,Louisiana-Monroe vs UAB,louisiana monroe,uab,0.24,618.73,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12ulmuab
kalshi,KXNCAAFGAME-26SEP12USUWASH-WASH,KXNCAAFGAME-26SEP12USUWASH,Utah St. vs Washington,washington,utah state,0.96,8192.7,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12usuwash
kalshi,KXNCAAFGAME-26SEP12USUWASH-USU,KXNCAAFGAME-26SEP12USUWASH,Utah St. vs Washington,utah state,washington,0.04,7434.34,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12usuwash
kalshi,KXNCAAFGAME-26SEP12UTSATXST-TXST,KXNCAAFGAME-26SEP12UTSATXST,UTSA vs Texas St.,texas state,utsa,0.55,20392.24,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12utsatxst
kalshi,KXNCAAFGAME-26SEP12UTSATXST-UTSA,KXNCAAFGAME-26SEP12UTSATXST,UTSA vs Texas St.,utsa,texas state,0.46,6640.64,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12utsatxst
kalshi,KXNCAAFGAME-26SEP12WAGJMU-JMU,KXNCAAFGAME-26SEP12WAGJMU,Wagner vs James Madison,james madison,wagner,1.0,15490.96,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12wagjmu
kalshi,KXNCAAFGAME-26SEP12WAGJMU-WAG,KXNCAAFGAME-26SEP12WAGJMU,Wagner vs James Madison,wagner,james madison,0.01,84612.63,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12wagjmu
kalshi,KXNCAAFGAME-26SEP12WEBCOLO-COLO,KXNCAAFGAME-26SEP12WEBCOLO,Weber St. vs Colorado,colorado,weber state,0.99,20386.36,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12webcolo
kalshi,KXNCAAFGAME-26SEP12WEBCOLO-WEB,KXNCAAFGAME-26SEP12WEBCOLO,Weber St. vs Colorado,weber state,colorado,0.02,28359.0,2026-09-12,2026-09-14T19:30:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12webcolo
kalshi,KXNCAAFGAME-26SEP12UNLVUNT-UNT,KXNCAAFGAME-26SEP12UNLVUNT,UNLV vs North Texas,north texas,unlv,0.41,18389.92,2026-09-12,2026-09-14T19:45:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12unlvunt
kalshi,KXNCAAFGAME-26SEP12UNLVUNT-UNLV,KXNCAAFGAME-26SEP12UNLVUNT,UNLV vs North Texas,unlv,north texas,0.6,16520.47,2026-09-12,2026-09-14T19:45:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12unlvunt
kalshi,KXNCAAFGAME-26SEP12ALSTTROY-TROY,KXNCAAFGAME-26SEP12ALSTTROY,Alabama St. vs Troy,troy,alabama state,0.93,4851.24,2026-09-12,2026-09-14T20:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12alsttroy
kalshi,KXNCAAFGAME-26SEP12ALSTTROY-ALST,KXNCAAFGAME-26SEP12ALSTTROY,Alabama St. vs Troy,alabama state,troy,0.08,4410.71,2026-09-12,2026-09-14T20:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12alsttroy
kalshi,KXNCAAFGAME-26SEP12LAMIDHO-IDHO,KXNCAAFGAME-26SEP12LAMIDHO,Lamar vs Idaho,idaho,lamar,0.51,609.71,2026-09-12,2026-09-14T20:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12lamidho
kalshi,KXNCAAFGAME-26SEP12LAMIDHO-LAM,KXNCAAFGAME-26SEP12LAMIDHO,Lamar vs Idaho,lamar,idaho,0.52,250.4,2026-09-12,2026-09-14T20:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12lamidho
kalshi,KXNCAAFGAME-26SEP12MHUUNM-UNM,KXNCAAFGAME-26SEP12MHUUNM,Mercyhurst vs New Mexico,new mexico,mercyhurst,1.0,20792.55,2026-09-12,2026-09-14T20:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12mhuunm
kalshi,KXNCAAFGAME-26SEP12MHUUNM-MHU,KXNCAAFGAME-26SEP12MHUUNM,Mercyhurst vs New Mexico,mercyhurst,new mexico,0.01,53417.2,2026-09-12,2026-09-14T20:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12mhuunm
kalshi,KXNCAAFGAME-26SEP12STETCOOK-COOK,KXNCAAFGAME-26SEP12STETCOOK,Stetson vs Bethune-Cookman,bethune cookman,stetson,0.88,1268.44,2026-09-12,2026-09-14T20:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12stetcook
kalshi,KXNCAAFGAME-26SEP12STETCOOK-STET,KXNCAAFGAME-26SEP12STETCOOK,Stetson vs Bethune-Cookman,stetson,bethune cookman,0.14,1207.3,2026-09-12,2026-09-14T20:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12stetcook
kalshi,KXNCAAFGAME-26SEP12UCDSMU-SMU,KXNCAAFGAME-26SEP12UCDSMU,UC Davis vs SMU,smu,uc davis,0.96,9755.64,2026-09-12,2026-09-14T20:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12ucdsmu
kalshi,KXNCAAFGAME-26SEP12UCDSMU-UCD,KXNCAAFGAME-26SEP12UCDSMU,UC Davis vs SMU,uc davis,smu,0.05,7764.63,2026-09-12,2026-09-14T20:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12ucdsmu
kalshi,KXNCAAFGAME-26SEP12UNCOWYO-WYO,KXNCAAFGAME-26SEP12UNCOWYO,Northern Colorado vs Wyoming,wyoming,northern colorado,0.95,4782.1,2026-09-12,2026-09-14T20:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12uncowyo
kalshi,KXNCAAFGAME-26SEP12UNCOWYO-UNCO,KXNCAAFGAME-26SEP12UNCOWYO,Northern Colorado vs Wyoming,northern colorado,wyoming,0.06,3615.23,2026-09-12,2026-09-14T20:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12uncowyo
kalshi,KXNCAAFGAME-26SEP12DELVAN-VAN,KXNCAAFGAME-26SEP12DELVAN,Delaware vs Vanderbilt,vanderbilt,delaware,0.92,2773.58,2026-09-12,2026-09-14T20:15:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12delvan
kalshi,KXNCAAFGAME-26SEP12DELVAN-DEL,KXNCAAFGAME-26SEP12DELVAN,Delaware vs Vanderbilt,delaware,vanderbilt,0.09,5624.96,2026-09-12,2026-09-14T20:15:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12delvan
kalshi,KXNCAAFGAME-26SEP12IWNAU-NAU,KXNCAAFGAME-26SEP12IWNAU,Incarnate Word vs Northern Arizona,northern arizona,incarnate word,0.57,9880.46,2026-09-12,2026-09-14T21:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12iwnau
kalshi,KXNCAAFGAME-26SEP12IWNAU-IW,KXNCAAFGAME-26SEP12IWNAU,Incarnate Word vs Northern Arizona,incarnate word,northern arizona,0.42,1361.87,2026-09-12,2026-09-14T21:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12iwnau
kalshi,KXNCAAFGAME-26SEP12MOREPEAY-PEAY,KXNCAAFGAME-26SEP12MOREPEAY,Morehead St. vs Austin Peay,austin peay,morehead state,0.97,19477.74,2026-09-12,2026-09-14T21:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12morepeay
kalshi,KXNCAAFGAME-26SEP12MOREPEAY-MORE,KXNCAAFGAME-26SEP12MOREPEAY,Morehead St. vs Austin Peay,morehead state,austin peay,0.03,8976.49,2026-09-12,2026-09-14T21:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12morepeay
kalshi,KXNCAAFGAME-26SEP12MRMKME-ME,KXNCAAFGAME-26SEP12MRMKME,Merrimack vs Maine,maine,merrimack,0.8,38.45,2026-09-12,2026-09-14T21:00:00+00:00,https://kalshi.com/markets/kxncaafgame/kxncaafgame-26sep12mrmkme
